Order_ID,Order_Date,UF,Region,Category,Subcategory,Quantity,Subtotal,Discount,P_Service,Total,Payment_Method,Purchase_Status,Services,D_Forecast,D_Date
ORD003099,2024-10-05,MA,Nordeste,Eletrônicos,Smartwatches,1,2877.35,0.0,20.53,2897.88,Boleto,Confirmado,Standard,2024-10-15,2024-10-14
ORD003100,2024-07-14,SP,Sudeste,Moda,Calçados,1,221.04,0.0,12.64,233.68,Cartão de Débito,Confirmado,Standard,2024-07-24,2024-07-24
ORD003101,2024-07-02,MG,Sudeste,Moda,Calças,1,460.93,0.0,60.3,521.23,Cartão de Crédito,Confirmado,Same-Day,2024-07-02,2024-07-02
ORD003102,2024-06-01,RS,Sul,Esportes,Equipamentos,1,580.23,0.0,34.61,614.84,PIX,Confirmado,Standard,2024-06-11,2024-06-09
ORD003103,2024-07-12,PA,Norte,Casa e Decoração,Móveis,1,721.64,0.0,24.45,746.09,Boleto,Confirmado,Scheduled,2024-07-15,2024-07-15
ORD003104,2024-05-20,RJ,Sudeste,Moda,Camisetas,3,742.36,0.0,26.68,769.04,Cartão de Crédito,Confirmado,Standard,2024-05-27,2024-05-28
ORD003105,2024-10-23,AM,Norte,Eletrônicos,Smartphones,1,1729.24,0.0,16.61,1745.85,Cartão de Crédito,Confirmado,Standard,2024-11-04,2024-11-07
ORD003106,2024-08-23,MA,Nordeste,Esportes,Roupas Esportivas,1,324.77,0.0,24.67,349.44,Boleto,Cancelado,Standard,2024-08-29,
ORD003107,2024-02-24,MG,Sudeste,Casa e Decoração,Decoração,1,812.91,0.05,17.38,789.64,Cartão de Crédito,Confirmado,Scheduled,2024-03-04,2024-03-02
ORD003108,2024-04-02,RJ,Sudeste,Eletrônicos,Fones de Ouvido,1,4596.51,0.0,32.7,4629.21,Cartão de Crédito,Confirmado,Standard,2024-04-14,2024-04-13
ORD003109,2024-07-04,MA,Nordeste,Moda,Calçados,1,58.38,0.0,88.6,146.98,PIX,Confirmado,Same-Day,2024-07-04,2024-07-04
ORD003110,2024-02-21,PE,Nordeste,Eletrônicos,Fones de Ouvido,2,4406.71,0.0,20.3,4427.01,Boleto,Cancelado,Standard,2024-02-26,
ORD003111,2024-02-07,PE,Nordeste,Eletrônicos,Notebooks,2,8175.65,0.0,39.06,8214.71,PIX,Confirmado,Standard,2024-02-21,2024-02-20
ORD003112,2024-08-02,BA,Nordeste,Casa e Decoração,Iluminação,1,1927.63,0.1,45.89,1780.75,Cartão de Crédito,Confirmado,Standard,2024-08-08,2024-08-08
ORD003113,2024-03-23,MG,Sudeste,Casa e Decoração,Móveis,1,727.5,0.1,16.4,671.15,Cartão de Débito,Confirmado,Standard,2024-04-04,2024-04-02
ORD003114,2024-04-01,GO,Centro-Oeste,Esportes,Calçados,1,792.68,0.05,27.05,780.1,Boleto,Confirmado,Standard,2024-04-09,2024-04-09
ORD003115,2024-01-17,RJ,Sudeste,Casa e Decoração,Decoração,1,1851.4,0.05,28.75,1787.58,Cartão de Crédito,Cancelado,Scheduled,2024-01-25,
ORD003116,2024-09-04,DF,Centro-Oeste,Esportes,Calçados,3,1116.33,0.0,24.34,1140.67,Boleto,Confirmado,Standard,2024-09-15,2024-09-16
ORD003117,2024-01-03,MG,Sudeste,Esportes,Suplementos,1,304.15,0.0,35.73,339.88,Cartão de Crédito,Confirmado,Standard,2024-01-10,2024-01-11
ORD003118,2024-03-03,RS,Sul,Esportes,Roupas Esportivas,2,479.23,0.0,14.45,493.68,Cartão de Crédito,Confirmado,Standard,2024-03-17,2024-03-24
ORD003119,2024-10-01,SP,Sudeste,Esportes,Calçados,1,354.33,0.05,36.77,373.38,Cartão de Crédito,Confirmado,Standard,2024-10-13,2024-10-14
ORD003120,2024-03-19,RS,Sul,Casa e Decoração,Móveis,1,1617.79,0.2,35.37,1329.61,Cartão de Débito,Confirmado,Standard,2024-03-26,2024-03-30
ORD003121,2024-04-21,SP,Sudeste,Casa e Decoração,Utensílios,1,1391.53,0.0,28.5,1420.03,PIX,Cancelado,Standard,2024-05-01,
ORD003122,2024-04-22,RJ,Sudeste,Moda,Vestidos,1,363.87,0.0,24.42,388.29,Cartão de Débito,Confirmado,Standard,2024-04-28,2024-04-27
ORD003123,2024-05-20,PE,Nordeste,Moda,Camisetas,3,869.66,0.0,23.38,893.04,PIX,Confirmado,Standard,2024-06-01,2024-06-02
ORD003124,2024-06-27,ES,Sudeste,Esportes,Suplementos,1,647.54,0.0,15.81,663.35,PIX,Confirmado,Standard,2024-07-07,2024-07-07
ORD003125,2024-08-27,ES,Sudeste,Livros,Infantis,1,85.53,0.0,25.53,111.06,Boleto,Confirmado,Standard,2024-09-07,2024-09-10
ORD003126,2024-09-19,BA,Nordeste,Moda,Vestidos,1,457.54,0.0,47.28,504.82,PIX,Confirmado,Standard,2024-10-03,2024-10-02
ORD003127,2024-03-29,RS,Sul,Casa e Decoração,Iluminação,1,1340.79,0.0,35.49,1376.28,Cartão de Débito,Confirmado,Standard,2024-04-10,2024-04-14
ORD003128,2024-02-22,DF,Centro-Oeste,Esportes,Suplementos,1,177.01,0.0,40.84,217.85,Cartão de Crédito,Confirmado,Standard,2024-03-07,2024-03-05
ORD003129,2024-03-25,PA,Norte,Moda,Calçados,1,450.72,0.0,41.89,492.61,Cartão de Crédito,Confirmado,Scheduled,2024-04-01,2024-04-01
ORD003130,2024-08-09,MA,Nordeste,Livros,Infantis,1,101.83,0.05,40.99,137.73,Cartão de Crédito,Confirmado,Standard,2024-08-22,2024-08-21
ORD003131,2024-05-19,AM,Norte,Casa e Decoração,Têxtil,2,1219.44,0.0,29.62,1249.06,PIX,Confirmado,Standard,2024-05-25,2024-05-26
ORD003132,2024-02-25,DF,Centro-Oeste,Livros,Infantis,1,75.93,0.05,27.83,99.96,Cartão de Crédito,Confirmado,Standard,2024-03-04,2024-03-02
ORD003133,2024-04-12,DF,Centro-Oeste,Casa e Decoração,Decoração,1,875.92,0.0,14.48,890.4,Cartão de Crédito,Confirmado,Standard,2024-04-17,2024-04-17
ORD003134,2024-02-02,PE,Nordeste,Moda,Camisetas,1,133.5,0.0,46.23,179.73,Cartão de Crédito,Cancelado,Scheduled,2024-02-09,
ORD003135,2024-09-18,PR,Sul,Esportes,Acessórios,1,233.87,0.0,32.79,266.66,PIX,Confirmado,Standard,2024-09-30,2024-09-28
ORD003136,2024-05-30,DF,Centro-Oeste,Esportes,Suplementos,2,879.18,0.0,38.52,917.7,Cartão de Crédito,Confirmado,Standard,2024-06-12,2024-06-13
ORD003137,2024-07-22,SP,Sudeste,Eletrônicos,Notebooks,1,778.17,0.0,49.51,827.68,Cartão de Crédito,Confirmado,Scheduled,2024-07-28,2024-07-30
ORD003138,2024-06-14,BA,Nordeste,Moda,Vestidos,1,134.46,0.0,60.59,195.05,Cartão de Crédito,Confirmado,Scheduled,2024-06-20,2024-06-18
ORD003139,2024-05-05,RJ,Sudeste,Moda,Vestidos,1,325.33,0.0,24.33,349.66,Cartão de Débito,Confirmado,Standard,2024-05-11,2024-05-09
ORD003140,2024-07-09,MG,Sudeste,Casa e Decoração,Móveis,1,1125.84,0.0,28.64,1154.48,Boleto,Confirmado,Scheduled,2024-07-14,2024-07-15
ORD003141,2024-01-05,SC,Sul,Eletrônicos,Tablets,1,4174.5,0.0,39.57,4214.07,Cartão de Crédito,Confirmado,Standard,2024-01-19,2024-01-22
ORD003142,2024-04-19,PE,Nordeste,Esportes,Suplementos,1,107.1,0.0,18.49,125.59,Cartão de Crédito,Confirmado,Standard,2024-04-24,2024-04-28
ORD003143,2024-04-29,CE,Nordeste,Eletrônicos,Fones de Ouvido,1,1861.36,0.0,37.6,1898.96,Cartão de Crédito,Confirmado,Standard,2024-05-11,2024-05-12
ORD003144,2024-05-25,DF,Centro-Oeste,Moda,Acessórios,1,169.01,0.05,30.78,191.34,Cartão de Crédito,Confirmado,Standard,2024-06-01,2024-06-04
ORD003145,2024-04-21,RJ,Sudeste,Esportes,Suplementos,1,88.41,0.1,37.8,117.37,Cartão de Crédito,Confirmado,Standard,2024-05-04,2024-05-03
ORD003146,2024-02-08,DF,Centro-Oeste,Livros,Infantis,1,74.16,0.0,51.12,125.28,Cartão de Crédito,Confirmado,Scheduled,2024-02-13,2024-02-14
ORD003147,2024-06-11,AM,Norte,Casa e Decoração,Utensílios,1,1093.83,0.0,42.26,1136.09,PIX,Confirmado,Scheduled,2024-06-17,2024-06-15
ORD003148,2024-04-10,SP,Sudeste,Livros,Infantis,1,96.13,0.05,22.05,113.37,Boleto,Confirmado,Standard,2024-04-24,2024-04-25
ORD003149,2024-01-24,PR,Sul,Livros,Ficção,1,104.38,0.0,24.76,129.14,Cartão de Crédito,Cancelado,Standard,2024-02-02,
ORD003150,2024-03-04,PE,Nordeste,Moda,Acessórios,1,420.29,0.0,41.6,461.89,PIX,Confirmado,Standard,2024-03-12,2024-03-10
ORD003151,2024-06-16,DF,Centro-Oeste,Livros,Não-ficção,1,69.77,0.0,38.42,108.19,Cartão de Crédito,Confirmado,Standard,2024-06-24,2024-06-27
ORD003152,2024-10-22,SP,Sudeste,Casa e Decoração,Móveis,1,151.12,0.05,27.85,171.41,Boleto,Confirmado,Standard,2024-11-05,2024-11-04
ORD003153,2024-10-21,SP,Sudeste,Livros,Técnicos,1,107.98,0.0,32.11,140.09,Cartão de Débito,Confirmado,Standard,2024-11-04,2024-11-03
ORD003154,2024-03-08,AM,Norte,Livros,Ficção,2,202.19,0.0,18.22,220.41,PIX,Confirmado,Standard,2024-03-14,2024-03-15
ORD003155,2024-09-30,MA,Nordeste,Esportes,Roupas Esportivas,1,503.48,0.0,28.69,532.17,Cartão de Crédito,Confirmado,Standard,2024-10-07,2024-10-08
ORD003156,2024-06-21,GO,Centro-Oeste,Eletrônicos,Smartphones,1,3388.04,0.0,17.13,3405.17,Cartão de Crédito,Cancelado,Scheduled,2024-06-29,
ORD003157,2024-08-28,RJ,Sudeste,Livros,Técnicos,1,50.43,0.0,42.05,92.48,Cartão de Débito,Confirmado,Same-Day,2024-08-28,2024-08-28
ORD003158,2024-05-20,SC,Sul,Casa e Decoração,Iluminação,1,1243.86,0.15,10.18,1067.46,Boleto,Confirmado,Standard,2024-05-30,2024-05-29
ORD003159,2024-02-10,CE,Nordeste,Casa e Decoração,Iluminação,1,963.43,0.0,25.97,989.4,Cartão de Crédito,Confirmado,Standard,2024-02-17,2024-02-22
ORD003160,2024-01-25,BA,Nordeste,Casa e Decoração,Iluminação,1,615.43,0.1,49.0,602.89,PIX,Confirmado,Standard,2024-02-04,2024-02-03
ORD003161,2024-09-09,AM,Norte,Eletrônicos,Tablets,1,2027.11,0.0,47.35,2074.46,Cartão de Crédito,Confirmado,Standard,2024-09-14,2024-09-21
ORD003162,2024-02-22,SP,Sudeste,Moda,Camisetas,1,496.81,0.0,26.9,523.71,Cartão de Crédito,Confirmado,Standard,2024-03-05,2024-03-06
ORD003163,2024-01-06,MG,Sudeste,Eletrônicos,Tablets,1,2809.44,0.1,32.19,2560.68,Cartão de Crédito,Confirmado,Standard,2024-01-11,2024-01-12
ORD003164,2024-08-11,RS,Sul,Moda,Camisetas,1,93.82,0.0,36.43,130.25,PIX,Confirmado,Standard,2024-08-20,2024-08-24
ORD003165,2024-04-07,ES,Sudeste,Casa e Decoração,Têxtil,1,1528.07,0.0,31.49,1559.56,Cartão de Crédito,Confirmado,Standard,2024-04-18,2024-04-20
ORD003166,2024-01-03,MA,Nordeste,Eletrônicos,Tablets,1,4327.05,0.0,19.09,4346.14,Cartão de Crédito,Cancelado,Standard,2024-01-17,
ORD003167,2024-01-23,RJ,Sudeste,Eletrônicos,Tablets,1,3642.36,0.1,20.4,3298.52,Boleto,Confirmado,Standard,2024-02-05,2024-02-05
ORD003168,2024-02-08,PR,Sul,Casa e Decoração,Têxtil,1,693.16,0.0,17.59,710.75,PIX,Cancelado,Standard,2024-02-20,
ORD003169,2024-07-13,PR,Sul,Moda,Calças,1,198.98,0.0,10.11,209.09,PIX,Confirmado,Standard,2024-07-24,2024-07-23
ORD003170,2024-10-25,PE,Nordeste,Eletrônicos,Notebooks,1,4220.43,0.0,84.4,4304.83,PIX,Confirmado,Same-Day,2024-10-25,2024-10-26
ORD003171,2024-06-12,AM,Norte,Moda,Acessórios,1,154.7,0.0,47.49,202.19,Cartão de Crédito,Confirmado,Same-Day,2024-06-12,2024-06-26
ORD003172,2024-07-30,GO,Centro-Oeste,Livros,Ficção,1,73.26,0.0,25.94,99.2,Cartão de Débito,Confirmado,Standard,2024-08-04,2024-08-02
ORD003173,2024-09-24,CE,Nordeste,Moda,Acessórios,1,226.53,0.0,18.98,245.51,Cartão de Crédito,Confirmado,Standard,2024-10-07,2024-10-08
ORD003174,2024-09-01,GO,Centro-Oeste,Livros,Técnicos,1,72.76,0.0,49.11,121.87,Boleto,Confirmado,Scheduled,2024-09-06,2024-09-04
ORD003175,2024-06-13,PA,Norte,Livros,Não-ficção,1,89.31,0.1,21.05,101.43,Cartão de Crédito,Confirmado,Standard,2024-06-20,2024-06-22
ORD003176,2024-02-17,PR,Sul,Casa e Decoração,Móveis,1,1449.3,0.0,15.97,1465.27,Cartão de Crédito,Confirmado,Standard,2024-02-28,2024-02-29
ORD003177,2024-06-29,CE,Nordeste,Moda,Calças,3,574.16,0.05,32.85,578.3,Boleto,Confirmado,Standard,2024-07-13,2024-07-12
ORD003178,2024-02-09,RJ,Sudeste,Livros,Ficção,1,44.27,0.0,29.11,73.38,Cartão de Crédito,Confirmado,Standard,2024-02-18,2024-02-19
ORD003179,2024-04-18,SP,Sudeste,Moda,Calçados,2,529.95,0.1,34.3,511.25,PIX,Confirmado,Standard,2024-04-27,2024-04-28
ORD003180,2024-07-16,RS,Sul,Livros,Ficção,1,97.31,0.0,43.02,140.33,Cartão de Débito,Confirmado,Scheduled,2024-07-19,2024-07-19
ORD003181,2024-06-23,RS,Sul,Esportes,Calçados,1,240.54,0.05,19.36,247.88,Cartão de Crédito,Confirmado,Standard,2024-06-30,2024-07-04
ORD003182,2024-09-20,AM,Norte,Casa e Decoração,Decoração,1,1681.85,0.0,38.35,1720.2,Cartão de Débito,Confirmado,Standard,2024-09-30,2024-09-29
ORD003183,2024-08-20,GO,Centro-Oeste,Moda,Acessórios,2,463.04,0.05,40.81,480.7,Cartão de Crédito,Confirmado,Standard,2024-08-28,2024-08-26
ORD003184,2024-02-24,MA,Nordeste,Moda,Calças,2,729.65,0.05,18.51,711.67,Cartão de Crédito,Confirmado,Standard,2024-03-04,2024-03-16
ORD003185,2024-07-05,BA,Nordeste,Livros,HQs,1,93.54,0.0,51.3,144.84,PIX,Confirmado,Standard,2024-07-17,2024-07-16
ORD003186,2024-09-19,RS,Sul,Livros,Não-ficção,2,81.58,0.0,56.56,138.14,Cartão de Crédito,Confirmado,Same-Day,2024-09-19,2024-09-20
ORD003187,2024-02-05,PR,Sul,Livros,Não-ficção,1,142.9,0.15,32.83,154.29,PIX,Confirmado,Standard,2024-02-19,2024-02-17
ORD003188,2024-06-06,AM,Norte,Esportes,Roupas Esportivas,1,747.69,0.0,45.32,793.01,Boleto,Cancelado,Standard,2024-06-11,
ORD003189,2024-03-16,PE,Nordeste,Eletrônicos,Smartphones,2,8813.58,0.0,66.79,8880.37,PIX,Confirmado,Same-Day,2024-03-16,2024-03-20
ORD003190,2024-05-03,SP,Sudeste,Livros,Não-ficção,1,53.87,0.0,35.83,89.7,Cartão de Crédito,Cancelado,Same-Day,2024-05-03,
ORD003191,2024-05-16,SP,Sudeste,Livros,HQs,2,90.15,0.15,25.78,102.41,Cartão de Crédito,Confirmado,Standard,2024-05-21,2024-05-20
ORD003192,2024-08-19,SC,Sul,Casa e Decoração,Móveis,3,2611.0,0.0,12.5,2623.5,Cartão de Crédito,Confirmado,Standard,2024-08-25,2024-08-23
ORD003193,2024-10-08,RJ,Sudeste,Casa e Decoração,Iluminação,2,2728.74,0.0,11.87,2740.61,Cartão de Crédito,Confirmado,Standard,2024-10-20,2024-11-01
ORD003194,2024-04-18,MG,Sudeste,Livros,HQs,1,87.75,0.0,24.45,112.2,Boleto,Confirmado,Standard,2024-04-25,2024-04-26
ORD003195,2024-08-08,CE,Nordeste,Casa e Decoração,Móveis,1,919.21,0.0,59.17,978.38,Cartão de Crédito,Confirmado,Scheduled,2024-08-15,2024-08-14
ORD003196,2024-08-13,PR,Sul,Casa e Decoração,Móveis,1,1825.21,0.0,31.75,1856.96,Cartão de Débito,Confirmado,Standard,2024-08-22,2024-08-25
ORD003197,2024-01-26,GO,Centro-Oeste,Livros,Infantis,1,30.18,0.0,31.13,61.31,Cartão de Débito,Cancelado,Standard,2024-02-09,
ORD003198,2024-04-09,PR,Sul,Moda,Calçados,1,243.75,0.05,24.54,256.11,PIX,Confirmado,Standard,2024-04-15,2024-04-15
ORD003199,2024-03-31,DF,Centro-Oeste,Casa e Decoração,Têxtil,1,1582.08,0.0,22.6,1604.68,Cartão de Crédito,Confirmado,Standard,2024-04-06,2024-04-06
ORD003200,2024-09-09,CE,Nordeste,Livros,Ficção,1,93.19,0.0,47.85,141.04,Cartão de Crédito,Confirmado,Standard,2024-09-19,2024-09-20
ORD003201,2024-01-26,GO,Centro-Oeste,Moda,Camisetas,1,123.31,0.0,43.92,167.23,Cartão de Crédito,Confirmado,Standard,2024-02-02,2024-01-31
ORD003202,2024-04-22,RJ,Sudeste,Eletrônicos,Smartphones,1,2723.39,0.0,40.83,2764.22,Cartão de Débito,Confirmado,Same-Day,2024-04-22,2024-04-22
ORD003203,2024-10-21,PR,Sul,Moda,Camisetas,2,157.62,0.0,18.09,175.71,Cartão de Débito,Confirmado,Standard,2024-11-04,2024-11-02
ORD003204,2024-09-29,RJ,Sudeste,Casa e Decoração,Utensílios,1,1269.66,0.05,41.71,1247.89,Cartão de Crédito,Confirmado,Same-Day,2024-09-29,2024-10-06
ORD003205,2024-07-26,BA,Nordeste,Livros,Ficção,1,48.84,0.0,40.89,89.73,Cartão de Crédito,Confirmado,Standard,2024-07-31,2024-07-30
ORD003206,2024-04-22,ES,Sudeste,Casa e Decoração,Iluminação,1,1897.37,0.0,19.52,1916.89,Cartão de Crédito,Confirmado,Scheduled,2024-04-30,2024-04-28
ORD003207,2024-04-15,MG,Sudeste,Moda,Vestidos,1,323.85,0.0,16.51,340.36,Cartão de Crédito,Confirmado,Standard,2024-04-26,2024-05-05
ORD003208,2024-05-27,ES,Sudeste,Esportes,Suplementos,1,411.5,0.05,46.75,437.67,Cartão de Crédito,Confirmado,Scheduled,2024-06-04,2024-06-03
ORD003209,2024-01-02,RJ,Sudeste,Moda,Acessórios,1,373.48,0.0,24.8,398.28,PIX,Confirmado,Scheduled,2024-01-06,2024-01-15
ORD003210,2024-09-01,ES,Sudeste,Casa e Decoração,Utensílios,1,363.2,0.0,36.34,399.54,PIX,Confirmado,Same-Day,2024-09-01,2024-09-03
ORD003211,2024-03-28,SC,Sul,Eletrônicos,Notebooks,1,4142.4,0.0,29.17,4171.57,Cartão de Crédito,Confirmado,Standard,2024-04-07,2024-04-07
ORD003212,2024-04-05,SC,Sul,Livros,Não-ficção,1,70.93,0.0,20.06,90.99,Cartão de Crédito,Confirmado,Standard,2024-04-14,2024-04-12
ORD003213,2024-01-07,GO,Centro-Oeste,Livros,Infantis,1,104.68,0.0,20.35,125.03,Cartão de Crédito,Confirmado,Standard,2024-01-19,2024-01-17
ORD003214,2024-06-20,SP,Sudeste,Moda,Vestidos,2,676.87,0.0,26.59,703.46,Cartão de Crédito,Confirmado,Standard,2024-07-02,2024-07-05
ORD003215,2024-02-09,MG,Sudeste,Eletrônicos,Smartwatches,1,3902.49,0.1,30.38,3542.62,Cartão de Crédito,Confirmado,Standard,2024-02-22,2024-02-25
ORD003216,2024-06-29,PE,Nordeste,Esportes,Roupas Esportivas,1,198.84,0.0,,247.44,Cartão de Crédito,Confirmado,Same-Day,2024-06-29,2024-06-29
ORD003217,2024-09-07,AM,Norte,Moda,Calçados,1,237.16,0.0,38.21,275.37,Cartão de Crédito,Confirmado,Standard,2024-09-13,2024-09-11
ORD003218,2024-02-26,SP,Sudeste,Eletrônicos,Smartwatches,2,7704.42,0.0,15.45,7719.87,Cartão de Crédito,Cancelado,Standard,2024-03-08,
ORD003219,2024-05-28,AM,Norte,Moda,Acessórios,1,64.64,0.05,31.0,92.41,Cartão de Crédito,Confirmado,Standard,2024-06-03,2024-06-02
ORD003220,2024-09-14,MG,Sudeste,Moda,Camisetas,2,336.76,0.0,27.14,363.9,Cartão de Crédito,Confirmado,Standard,2024-09-20,2024-09-19
ORD003221,2024-02-21,PR,Sul,Casa e Decoração,Iluminação,1,389.98,0.0,31.58,421.56,Boleto,Confirmado,Standard,2024-03-04,2024-03-12
ORD003222,2024-09-08,ES,Sudeste,Casa e Decoração,Têxtil,1,407.39,0.0,59.41,466.8,Cartão de Crédito,Confirmado,Same-Day,2024-09-08,2024-09-08
ORD003223,2024-05-11,GO,Centro-Oeste,Livros,Técnicos,2,206.4,0.0,18.71,225.11,Cartão de Crédito,Confirmado,Standard,2024-05-23,2024-05-22
ORD003224,2024-07-05,PE,Nordeste,Eletrônicos,Tablets,1,4055.35,0.1,16.26,3666.07,PIX,Confirmado,Standard,2024-07-13,2024-07-12
ORD003225,2024-06-03,ES,Sudeste,Casa e Decoração,Têxtil,1,1330.2,0.1,28.5,1225.68,Boleto,Confirmado,Standard,2024-06-13,2024-06-12
ORD003226,2024-09-04,RJ,Sudeste,Casa e Decoração,Têxtil,1,1226.62,0.1,12.04,1116.0,Cartão de Crédito,Confirmado,Standard,2024-09-17,2024-09-18
ORD003227,2024-01-11,MG,Sudeste,Livros,Não-ficção,1,50.51,0.15,13.65,56.59,PIX,Confirmado,Standard,2024-01-22,2024-01-23
ORD003228,2024-03-13,SC,Sul,Livros,Ficção,2,73.48,0.0,20.19,93.67,Cartão de Crédito,Confirmado,Standard,2024-03-21,2024-03-22
ORD003229,2024-05-05,DF,Centro-Oeste,Livros,Técnicos,1,105.88,0.0,48.05,153.93,Cartão de Crédito,Confirmado,Scheduled,2024-05-10,2024-05-08
ORD003230,2024-04-15,ES,Sudeste,Eletrônicos,Notebooks,1,1521.44,0.0,20.26,1541.7,PIX,Cancelado,Scheduled,2024-04-19,
ORD003231,2024-07-12,GO,Centro-Oeste,Eletrônicos,Tablets,1,3812.31,0.1,22.41,3453.49,Cartão de Crédito,Confirmado,Standard,2024-07-19,2024-07-20
ORD003232,2024-10-05,MA,Nordeste,Livros,HQs,1,104.96,0.0,20.77,125.73,Cartão de Crédito,Confirmado,Standard,2024-10-18,2024-10-17
ORD003233,2024-03-30,PR,Sul,Casa e Decoração,Decoração,1,951.63,0.0,11.69,963.32,PIX,Confirmado,Standard,2024-04-13,2024-04-12
ORD003234,2024-07-19,DF,Centro-Oeste,Livros,Técnicos,2,217.67,0.05,29.66,236.45,Cartão de Crédito,Confirmado,Standard,2024-08-01,2024-08-03
ORD003235,2024-06-07,RS,Sul,Eletrônicos,Smartwatches,1,1174.74,0.0,24.64,1199.38,Cartão de Crédito,Cancelado,Standard,2024-06-18,
ORD003236,2024-09-23,ES,Sudeste,Casa e Decoração,Têxtil,1,991.44,0.0,45.31,1036.75,Cartão de Crédito,Confirmado,Scheduled,2024-10-01,2024-09-30
ORD003237,2024-03-03,BA,Nordeste,Livros,HQs,1,138.45,0.0,16.31,154.76,Cartão de Crédito,Confirmado,Standard,2024-03-10,2024-03-11
ORD003238,2024-06-26,PR,Sul,Eletrônicos,Smartphones,2,4688.31,0.05,40.79,4494.69,Cartão de Crédito,Confirmado,Same-Day,2024-06-26,2024-07-09
ORD003239,2024-09-12,MA,Nordeste,Moda,Calçados,2,241.17,0.0,32.03,273.2,PIX,Confirmado,Standard,2024-09-21,2024-09-22
ORD003240,2024-03-17,CE,Nordeste,Casa e Decoração,Têxtil,1,1747.2,0.0,66.65,1813.85,Cartão de Crédito,Confirmado,Same-Day,2024-03-17,2024-03-17
ORD003241,2024-10-12,GO,Centro-Oeste,Moda,Vestidos,1,353.24,0.05,21.71,357.29,Cartão de Crédito,Confirmado,Standard,2024-10-18,2024-10-20
ORD003242,2024-09-06,PR,Sul,Eletrônicos,Tablets,1,1936.46,0.0,43.3,1979.76,PIX,Confirmado,Same-Day,2024-09-06,2024-09-06
ORD003243,2024-01-08,PE,Nordeste,Eletrônicos,Notebooks,3,13601.84,0.15,58.03,11619.59,PIX,Confirmado,Scheduled,2024-01-13,2024-01-14
ORD003244,2024-05-24,AM,Norte,Esportes,Roupas Esportivas,2,1082.8,0.0,69.81,1152.61,PIX,Cancelado,Same-Day,2024-05-24,
ORD003245,2024-01-28,PE,Nordeste,Casa e Decoração,Móveis,2,783.26,0.0,47.24,830.5,Cartão de Crédito,Confirmado,Standard,2024-02-11,2024-02-12
ORD003246,2024-08-08,SC,Sul,Eletrônicos,Smartphones,1,2212.94,0.0,35.09,2248.03,Cartão de Crédito,Confirmado,Standard,2024-08-16,2024-08-14
ORD003247,2024-05-08,MG,Sudeste,Casa e Decoração,Decoração,2,2332.87,0.05,22.48,2238.7,Cartão de Crédito,Confirmado,Standard,2024-05-22,2024-05-20
ORD003248,2024-09-14,GO,Centro-Oeste,Esportes,Equipamentos,1,400.77,0.0,38.81,439.58,Cartão de Crédito,Confirmado,Standard,2024-09-23,2024-09-27
ORD003249,2024-02-14,ES,Sudeste,Casa e Decoração,Utensílios,1,976.34,0.0,25.53,1001.87,PIX,Confirmado,Standard,2024-02-19,2024-02-18
ORD003250,2024-04-10,BA,Nordeste,Esportes,Roupas Esportivas,2,488.01,0.0,18.01,506.02,Cartão de Crédito,Cancelado,Standard,2024-04-20,
ORD003251,2024-05-28,RS,Sul,Eletrônicos,Fones de Ouvido,1,2881.18,0.1,26.41,2619.47,Cartão de Crédito,Confirmado,Scheduled,2024-06-01,2024-05-31
ORD003252,2024-06-30,RS,Sul,Livros,Infantis,1,78.95,0.0,20.74,99.69,PIX,Confirmado,Standard,2024-07-14,2024-07-14
ORD003253,2024-07-23,MA,Nordeste,Eletrônicos,Tablets,1,2546.63,0.2,84.01,2121.31,PIX,Confirmado,Same-Day,2024-07-23,2024-07-24
ORD003254,2024-06-03,DF,Centro-Oeste,Casa e Decoração,Utensílios,1,1523.17,0.05,25.62,1472.63,Boleto,Cancelado,Standard,2024-06-12,
ORD003255,2024-10-15,BA,Nordeste,Casa e Decoração,Têxtil,1,1455.32,0.0,20.31,1475.63,Boleto,Confirmado,Standard,2024-10-23,2024-10-21
ORD003256,2024-03-12,GO,Centro-Oeste,Moda,Vestidos,1,356.61,0.05,33.68,372.46,Cartão de Crédito,Cancelado,Standard,2024-03-26,
ORD003257,2024-03-10,BA,Nordeste,Esportes,Equipamentos,2,216.31,0.15,40.93,224.79,Cartão de Crédito,Confirmado,Standard,2024-03-21,2024-03-19
ORD003258,2024-06-03,PR,Sul,Eletrônicos,Tablets,1,1574.45,0.0,34.02,1608.47,Cartão de Crédito,Confirmado,Standard,2024-06-11,2024-06-11
ORD003259,2024-10-17,MA,Nordeste,Livros,HQs,1,70.96,0.0,36.33,107.29,PIX,Confirmado,Standard,2024-10-31,2024-10-29
ORD003260,2024-04-03,BA,Nordeste,Livros,Ficção,1,141.77,0.0,30.27,172.04,Cartão de Crédito,Cancelado,Standard,2024-04-16,
ORD003261,2024-03-11,CE,Nordeste,Livros,Técnicos,1,104.95,0.0,44.74,149.69,Cartão de Débito,Confirmado,Standard,2024-03-16,2024-03-17
ORD003262,2024-09-14,MA,Nordeste,Casa e Decoração,Iluminação,1,118.6,0.0,23.19,141.79,Cartão de Crédito,Confirmado,Standard,2024-09-26,2024-09-24
ORD003263,2024-06-30,BA,Nordeste,Livros,Infantis,1,51.02,0.1,32.81,78.73,Boleto,Confirmado,Standard,2024-07-14,2024-07-26
